Prisoners (Syria); Teachers (Syria); Muslim Group (Syria),903
Yadudeh Municipality,904
Refugees/IDPs (International); Women (International); Islamic State (Syria),905
Global Coalition Against Daesh; Military Forces of the United States (2009-2017); Military Forces of the United Kingdom (2010-),906
Women (International); Refugees/IDPs (International); Islamic State (Syria),907
Islamist Militia (Syria); National Police Forces,908
Military Forces of the United States (2017-) Special Forces; Global Coalition Against Daesh; YPG: Peoples Protection Units; Military Forces of the United States (2017-),909
Journalists (Syria); Health Workers (Syria); Kurdish Ethnic Group (Syria),910
Military Forces of the United States (2021-); QSD: Syrian Democratic Forces,911
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-); Hezbollah,912
Sunni Muslim Group (Syria),913
AAS: Ahrar al Sham; HNDZ: Nour Al Din Al Zinki Movement,914
Opposition Rebels (Syria); Islamist Militia (Syria); HTS: Hayat Tahrir al Sham; Jaysh al Izza,915
JWS: Syrian National Army; Islamist Militia (Syria); Military Forces of Turkey (2016-),916
Militia (Pro-Government); Hezbollah; Harakat Hezbollah al Nujaba; Liwa Fatemiyoun; Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,917
Militia (Pro-Iran); Military Forces of Iraq (2014-2018) Popular Mobilization Forces,918
Refugees/IDPs (International),919
Global Coalition Against Daesh; JaT: Army of Revolutionaries; Military Council of Deir-ez-Zor; Shaitat Tribal Militia (Syria),920
Former Opposition Rebels (Syria); Refugees/IDPs (Syria),921
Health Workers (Syria); Reconciliation Committee Members (Syria),922
Militia (Pro-Government); QSS: Youth of Sunna Forces; LSS: Desert Hawks Brigade,923
Military Forces of Syria (2000-) Taha Group; Militia (Pro-Government),924
Jazaa Communal Group (Syria),925
Health Workers (International),926
Operation Olive Branch; JSH: Free Syrian Army; Hamza Brigade; Opposition Rebels (Syria); Islamist Militia (Syria),927
DUP: Democratic Union Party,928
Al-Hasakeh Communal Group (Syria),929
Military Forces of Russia (2000-); Military Forces of Iran (1989-),930
Military Forces of Turkey (2016-); Civilians (Syria),931
Liberation Army of Afrin,932
As-Sweida Communal Militia (Syria); Jabal Al Arab Clan Militia (Syria),933
Syrian Salvation Government; Syrian Civil Defense,934
TIP: Turkistan Islamic Party; Ansar al Din Front (Syria),935
Military Forces of Australia (2013-),936
Aknaf Bait al Maqdis; Islamist Militia (Syria); Jaysh al Islam,937
Ajnad al ShamIslamic Union; Opposition Rebels (Syria),938
Shahba Communal Militia (Syria),939
Opposition Rebels (Syria); Islamist Militia (Syria); AAS: Ahrar al Sham,940
Asayish (Syria); Global Coalition Against Daesh; Military Forces of the United States (2017-) Special Forces,941
Militia (Pro-Government); Unidentified Armed Group (Syria); Military Forces of Syria (2000-) Syrian Arab Air Force,942
Former Jund al Aqsa,943
Former AAR: Ahfad al Rasul Brigades,944
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-); Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Republican Guard,945
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Allied Syrian and/or Russian Forces,946
Sharqiya Army; Ajnad Sharqiya; 106th Division,947
Opposition Rebels (Syria); Islamist Militia (Syria); Al Fath Al Mubeen Operation Room,948
Refugees/IDPs (Syria); QSD: Syrian Democratic Forces,949
Military Forces of Russia (2000-); Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Militia (Pro-Iran); Military Forces of Syria (2000-) 5th Assault Corps; QDW: National Defense Forces; LaQ: Quds Brigade,950
Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Hezbollah; Militia (Pro-Government); Militia (Pro-Iran),951
Shiheil Communal Group (Syria); Deir-ez-Zor Civil Council; DFNS: Democratic Federation of Northern Syria,952
Operation Olive Branch; JWS: Syrian National Army; Hamza Division - Aleppo; Opposition Rebels (Syria); Islamist Militia (Syria),953
Prisoners (Syria); JSH: Free Syrian Army; Jaysh al Nasr; Free Idlib Army,954
Ahrar Jabal al Sheikh; HTS: Hayat Tahrir al Sham,955
Former Revolutionary Army; Former Islamist Militia (Syria),956
Government of Syria (2000-); Karak Communal Militia (Syria),957
MDA: Deir-ez-Zor Military Council; Shaitat Tribal Militia (Syria),958
Former Operation Olive Branch; JSH: Free Syrian Army,959
Former Operation Euphrates Shield; National Police Forces; Military Forces of Turkey (2016-),960
Hamza Brigade; JWS: Syrian National Army; National Police Forces; Civilians (Syria),961
Homeland Protection Forces; Militia (Pro-Government),962
Ahmad al Abdo Forces; Unidentified Armed Group (Syria),963
Unidentified Armed Group (Uzbekistan),964
JSH: Free Syrian Army; FaR: Al Rahman Corps,965
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Hezbollah; Harakat Hezbollah al Nujaba; Liwa Fatemiyoun; Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Military Forces of Russia (2000-),966
Ba'ath Party Members (Syria); JaN: Elite Army,967
MDA: Deir-ez-Zor Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-) Special Forces,968
Former Opposition Rebels (Syria); Former Islamic State (Syria); Prisoners (Syria),969
Dahleh Communal Group (Syria); Baggara Tribal Group (Syria),970
Military Forces of the United States (2017-2021) Special Forces,971
JTW: National Liberation Front; Ansar al Tawhid,972
Labour Group (Iran),973
HNDZ: Nour al Din al Zinki Movement; JTW: National Liberation Front,974
Operation Olive Branch; JSH: Free Syrian Army; Liwa Samarkand; Opposition Rebels (Syria); Islamist Militia (Syria),975
Mutiny of Omari Brigades,976
JTW: National Liberation Front; Ministry of Defense of the Syrian Interim Government,977
Kurdish Ethnic Group (Syria); Women (Syria),978
Former Opposition Rebels (Syria); Farmers (Syria),979
Buferio Tribal Group (Syria),980
YPG: Peoples Defense Forces,981
Military Forces of Turkey (2016-); JWS: Syrian National Army; Hamza Division - Aleppo,982
Shaitat Tribal Group (Syria); Teachers (Syria),983
Karak Communal Group (Syria),984
Shaitat Tribal Militia (Syria); Busaraya Tribal Militia (Syria); Militia (Pro-Government),985
Military Forces of the United States (2017-); Asayish (Syria),986
Anazzah Tribal Group (Syria),987
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al-Nimr); Militia (Pro-Government); Hezbollah; Military Forces of Russia (2000-),988
MDA: Deir-ez-Zor Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-) Special Forces; YPG: Peoples Protection Units,989
1st Brigade; HTS: Hayat Tahrir al Sham; Jaysh al Islam; AAS: Ahrar al Sham,990
Thuwar al Sham Battalion; Bayareq al Islam Brigade; Ahrar Ewijel; Suhada'a Ewijel; al-Huta; Shuhada'a Kafrnaha; Anjarah; Jund Allah; Ansar al-Haq; Soqur al-Islam; Dibo Ismail,991
Opposition Rebels (Syria); Islamist Militia (Syria); Civilians (Syria); Refugees/IDPs (Syria),992
Former Operation Euphrates Shield; Opposition Rebels (Syria); Islamist Militia (Syria),993
Unidentified Armed Group (Syria); Militia (Pro-Government),994
Military Forces of Syria (2000-) 47th Armored Brigade; QDW: National Defense Forces; Fatemiyoun Brigade; Military Forces of Russia (2000-),995
Militia (Pro-Government); Military Forces of Iraq (2014-2018) Popular Mobilization Forces,996
Mutiny of Police Forces of Syria (2000-); Prisoners (Syria),997
Military Forces of Syria (2000-) 14th Division Special Forces,998
Operation Olive Branch; JWS: Syrian National Army; Hamza Division - Aleppo,999
Military Forces of Syria (2000-) 11th Tank Division,1000
Raheiba Communal Militia (Syria),1001
Quneitra Hawks; Hezbollah; Militia (Pro-Government),1002
Union of Revolutionary Bureaus,1003
Ahrar al Sharqiyah; Sultan Murad Division,1004
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-); Militia (Pro-Iran),1005
Al Mu'tasim Brigade; LAS: Northern Storm Brigade; Ahrar al Sharqiyah,1006
Opposition Rebels (Syria); Sultan Murad Division; Suquor al Sham; Ahrar al Sharqiyah; Al Mu'tasim Brigade,1007
DFNS: Democratic Federation of Northern Syria; Teachers (Syria),1008
Women (Syria); Refugees/IDPs (Syria); Shuhada al Safirah Division,1009
Fatemiyoun Brigade; Harakat Hezbollah Al Nujaba,1010
Mzeireb Communal Group (Syria); Reconciliation Committee Members (Syria),1011
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Iran (1989-); Hezbollah,1012
Military Forces of Syria (2000-) Syrian Arab Air Force; Fauj al Haramoun; Militia (Pro-Government),1013
Military Forces of Russia (2000-); Quneitra Hawks,1014
Health Workers (Syria); Teachers (Syria); Students (Syria),1015
HXP: Self-Defense Forces; Military Forces of Turkey (2016-),1016
Aid Workers (International),1017
Liwa al Baqir,1018
Jaysh al Nasr; Opposition Rebels (Syria),1019
Police Forces of Syria (2000-) General Intelligence Directorate,1020
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Military Forces of Iraq (2014-2018) Popular Mobilization Forces; Military Forces of Russia (2000-),1021
Islamist Militia (Syria); Jabhat Fateh al Sham; Unidentified Military Forces,1022
Militia (Pro-Government); Militia (Pro-Iran); Military Forces of Russia (2000-),1023
HNDZ: Nour al Din al Zinki Movement; Jaysh al Ahrar; Al Sham Corps; Jaysh al Izza; Free Idlib Army; Jaysh al Thani; TIP: Turkistan Islamic Party; Jaysh al Badia,1024
National Coalition Of Syrian Revolution and Opposition Forces,1025
Al Hanadi Tribal Group (Syria); QSD: Syrian Democratic Forces,1026
Militia (Pro-Government); Unidentified Armed Group (Iraq),1027
Martyr Ali Zin Abdin Brigade,1028
Former Opposition Rebels (Syria); Former Aid Workers (Syria),1029
Military Forces of Syria (2000-) Military Intelligence; Military Forces of Syria (2000-) Air Force Intelligence Directorate,1030
3rd Corps; Opposition Rebels (Syria); Islamist Militia (Syria); Operation Euphrates Shield,1031
SARC: Syrian Arab Red Crescent; Aid Workers (Syria); Health Workers (Syria),1032
Students (Syria); Teachers (Syria); Civilians (Syria),1033
Global Coalition Against Daesh; Military Forces of the United States (2017-) Special Forces; YPG: Peoples Protection Units,1034
Civilians (Syria); Local Council ,1035
Ras al-Ain Communal Group (Syria); Labour Group (Syria),1036
Vigilante Militia (Syria); Civilians (Syria); Women (Syria),1037
Former Liwa Fajr al Umma,1038
Civilians (Iraq); Civilians (Syria),1039
Refugees/IDPs (Syria); Refugees/IDPs (Iraq),1040
QDW: National Defense Forces; Militia (Pro-Government); Allied Syrian and/or Russian Forces,1041
Ras al Ain Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-),1042
Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government); Shiite Muslim Militia (Syria),1043
Former Hazzm Movement,1044
Al Sham Corps; 1st Coastal Division; 2nd Coastal Division; 1st Infantry Division; Free Idlib Army; Jaysh al Nasr; Jaysh al Nukhba; Jaysh al Thani; Shuhada Darayya; Liwa al Hurriyah al Islami; 23rd Division,1045
AAS: Ahrar al Sham; Ansar al Islam; Islamist Militia (Syria); Union of the Forces of Jabal al Sheikh,1046
JSH: Free Syrian Army; Union of the Forces of Jabal al Sheikh; Opposition Rebels (Syria); Islamist Militia (Syria),1047
Militia (Pro-Government); Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Hezbollah,1048
Jaysh al Islam; JOS: Lions of the East Army; Tribes Army,1049
Military Forces of Syria (2000-) Syrian Republican Guard; Allied Syrian and/or Russian Forces; Militia (Pro-Government),1050
Operation Euphrates Shield; Government of Turkey (2016-),1051
QSD: Syrian Democratic Forces; Women (Syria),1052
Druze Assault Squads,1053
8th Brigade; Former Opposition Rebels (Syria),1054
Former Opposition Rebels (Syria); Reconciliation Committee Members (Syria),1055
Opposition Rebels (Syria); Ahrar al Sharqiyah; Military Forces of Turkey (2016-),1056
Military Forces of Syria (2000-) Military Intelligence; Former Opposition Rebels (Syria),1057
Ahmad al Abdo Forces; JWS: Syrian National Army,1058
QSD: Syrian Democratic Forces; Military Forces of the United States (2017-) Special Forces; Global Coalition Agaist Daesh,1059
JAA: Army of Free Tribes,1060
Yadudeh Communal Group (Syria),1061
Military Forces of Syria (2000-) 93rd Brigade,1062
Former Opposition Rebels (Syria); Mzeireb Communal Group (Syria),1063
Operation Olive Branch; JSH: Free Syrian Army; Jaysh al Nasr,1064
QSD: Syrian Democratic Forces; Al Bab Military Council,1065
Military Forces of Syria (2000-) Syrian Republican Guard; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Syria (2000-) Syrian Arab Air Force; Militia (Pro-Government),1066
Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps; Zainabiyoun Brigade,1067
Al Hanada Tribal Group (Syria),1068
Harakat Hezbollah Al Nujaba; LAFA: Abu Al Fadhal al Abbas Brigade; Zainabiyoun Brigade,1069
Military Forces of Syria (2000-) Syrian Arab Air Force; LaQ: Quds Brigade,1070
Militia (Pro-Government); Military Forces of Russia (2000-); Shiite Muslim Militia (Syria),1071
Asayish (Syria); Civilians (Syria); Labour Group (Syria),1072
Abu Hamam Communal Group (Syria),1073
Refugees/IDPs (Syria); Farmers (Iraq),1074
QSD: Syrian Democratic Forces; MDA: Deir-ez-Zor Military Council,1075
AAS: Ahrar al Sham; Ahrar al Sharqiyah,1076
Global Coalition Against Daesh; MDA: Deir-ez-Zor Military Council; Military Forces of the United States (2017-) Special Forces,1077
Military Forces of Syria (2000-) 1st Armored Division; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr),1078
Ahrar Kafr Basin; Ansar Al-Sunnah Batalion in Bayanoun; Shuhada'a Hour,1079
Former Operation Olive Branch; Military Forces of Turkey (2016-),1080
Yarmouk Martyrs Brigade; HMI: Islamic Muthanna Movement,1081
Operation Olive Branch; Hamza Brigade; Opposition Rebels (Syria); Islamist Militia (Syria),1082
Former Opposition Rebels (Syria); Civilians (Syria); Militia (Pro-Government),1083
Former Islamic State (Syria); Teachers (Syria),1084
Health Workers (Syria); Syrian Civil Defense; Students (Syria),1085
Military Forces of Syria (2000-); Journalists (Syria),1086
Idleb City Council,1087
LAFA: Abu Al Fadhal al Abbas Brigade; Albu Hamid Tribal Group (Syria),1088
Former 23rd Division (Syria),1089
HTS: Hayat Tahrir al Sham; Hurras al Deen; TIP: Turkistan Islamic Party,1090
Hurras al Deen; Ansar al Din Front (Syria); Ansar al Islam; Al-Ansar Fighters Brigade (Syria); Coordination of Jihad (Syria); Wa Harredh al Moa'mineen Operation Room,1091
Homs Tribal Group (Syria); Refugees/IDPs (Syria),1092
Ras al Ain Military Council; Global Coalition Against Daesh; Military Forces of the United States (2017-2021),1093
Al Fath Al Mubeen Operation Room,1094
FaR: Al Rahman Corps; 1st Brigade; Jaysh al Islam; Opposition Rebels (Syria),1095
Women (Syria); Teachers (Syria),1096
Refugees/IDPs (Syria); Assyrian Ethnic Group (Syria),1097
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Militia (Pro-Government); Hezbollah; Military Forces of Russia (2000-),1098
Government of Iraq (2014-),1099
Militia (Pro-Government); Military Forces of Russia (2000-); Militia (Pro-Iran),1100
Refugees/IDPs (Syria); Civilians (Iraq),1101
Militia (Pro-Government); Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Russia (2000-),1102
Popular Committees; Military Forces of Syria (2000-) 4th Armored Division; Military Forces of Syria (2000-) Syrian Republican Guard,1103
Hurras al Deen; Women (International),1104
Shiite Muslim Militia (Syria); Militia (Pro-Iran),1105
Journalists (International),1106
ICRC: International Committee of the Red Cross,1107
Military Forces of Syria (2000-); QDW: National Defense Forces; LaQ: Quds Brigade,1108
Military Forces of Syria (2000-) Syrian Arab Air Force; Islamist Militia (International); Militia (Pro-Government); Military Forces of Russia (2000-),1109
Refugees/IDPs (Syria); Former Military Forces of Syria (2000-),1110
Unidentified Armed Group (Syria); Military Forces of Russia (2000-),1111
Former AAS: Ahrar al Sham; Prisoners (Syria),1112
Military Forces of Syria (2000-) 15th Special Forces Division,1113
DFNS: Democratic Federation of Northern Syria; Women (Syria),1114
Former Alwiya al Furqan,1115
Kataib Hezbollah (Iraq); Militia (pro-Iran),1116
Military Forces of the United States (2017-) Special Forces; YPG: Peoples Protection Units,1117
Hurras al Deen; Civilians (Syria),1118
Former JFS: Al Nusra Front; QSD: Syrian Democratic Forces,1119
Military Forces of Turkey (2016-); Global Coalition Against Daesh; Military Forces of the United States (2017-),1120
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; QDW: National Defense Forces,1121
Military Forces of Syria (2000-) Syrian Arab Air Force; Allied Syrian and/or Russian Forces; Military Forces of Russia (2000-),1122
Hamza Division - Aleppo; Ahrar al Sharqiyah,1123
Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; Hezbollah,1124
JSH: Free Syrian Army; Hamza Brigade,1125
Ahrar Nawa Brigade; Mujahideen of Horan; FUS: Lions of Sunnah Division; AAS: Ahrar al Sham; Liwa al Haqq (Dar'a); Al Moataz Bellah Division; Al Haramain al Sharifain Division,1126
Free Syrian Police; Civilians (Syria),1127
Al Bab Military Council; Menbij Military Council,1128
Sultan Suleiman Shah Brigade (Syria); Hamza Division - Aleppo,1129
Arab Nationalist Guard,1130
Unidentified Armed Group (Syria); Former Free Syrian Army,1131
Former Revolutionary Army; Reconciliation Committee Members (Syria),1132
Teachers (Syria); Labour Group (Syria),1133
JTS: Syria Liberation Front; Jaysh al Ahrar; AAS: Ahrar al Sham; HNDZ: Nour al Din al Zinki Movement; Suquor al Sham; Damascus Gathering,1134
Um Walad Communal Militia (Syria),1135
Militia (Pro-Government); Military Forces of Syria (2000-) 4th Armored Division; Military Forces of Syria (2000-) 9th Armored Division,1136
Former Ahrar Nawa Brigade (Syria),1137
Operation Euphrates Shield; JWS: Syrian National Army; AAS: Ahrar al Sham,1138
Former Opposition Rebels (Syria); Prisoners (Syria); Former Police Forces of Syria (2000-),1139
Military Forces of Syria (2000-) Syrian Republican Guard; Allied Syrian and/or Russian Forces,1140
Syriac Security Office (Syria); Global Coalition Against Daesh; YPG: Peoples Protection Units; Military Forces of the United States (2017-),1141
Former Revolutionary Army; Former Opposition Rebels (Syria),1142
JOS: Lions of the East Army; Opposition Rebels (Syria),1143
Al Muwali Tribal Group (Syria),1144
QDW: National Defense Forces; Farmers (Syria),1145
Bakkara Youth Gathering (Syria); MDA: Deir-ez-Zor Military Council,1146
MDA: Deir-ez-Zor Military Council; YPG: Peoples Protection Units,1147
Military Forces of the United States (2017-2021); Asayish (Syria),1148
Opposition Rebels (Syria); Islamist Militia (Syria); Jaysh al Izza,1149
Refugees/IDPs (Syria); Yazidi Group (Syria),1150
Militia (Pro-Government); Ba'ath Party Members (Syria),1151
Humat Al-Aqeeda (Syria),1152
Eastern Ghariyeh Communal Group (Syria),1153
Military Forces of Turkey (2016-) Gendarmerie,1154
Free Idlib Army; Opposition Rebels (Syria); Islamist Militia (Syria),1155
Refugees/IDPs (International); Islamic State (Syria),1156
Al Wosta Division; Jaysh al Izza,1157
Global Coalition Against Daesh; Shiite Muslim Militia (Syria),1158
Prisoners (Syria); JWS: Syrian National Army,1159
Global Coalition Against Daesh; MDA: Deir-ez-Zor Military Council; Military Forces of the United States (2017-2021) Special Forces,1160
Wa Harredh al Moa'mineen Operation Room,1161
Opposition Rebels (Syria); Islamist Militia (Syria); Banyan al Marsus,1162
Grey Wolves,1163
Global Coalition Against Daesh; Military Forces of the United States (2017-2021) Special Forces,1164
Military Forces of Syria (2000-) 3rd Armored Division; Hezbollah,1165
Labour Group (Syria); Muslim Group (Syria),1166
Opposition Rebels (Syria); National Police Forces,1167
Hezbollah; Liwa al Baqir,1168
Al Bab Communal Group (Syria); Lawyers (Syria),1169
Military Forces of the United States (2017-); Military Forces of France (2012-2017),1170
Suquor al Sham; Jaysh Suquor (Syria),1171
Former Hamza Division - Aleppo; Former Islamic State (Syria),1172
Al Sham Corps; Free Idlib Army; JaN: Elite Army; Jaysh al Thani,1173
HS: Kurdish Red Crescent,1174
Zir Communal Group (Syria),1175
Ba'ath Party (Syria); Government of Syria (2000-); Students (Syria),1176
LAS: Northern Storm Brigade,1177
Foah Communal Group (Syria),1178
Martyr Omar Jaalook Brigade,1179
Jaysh al Nukhba,1180
LaQ: Quds Brigade; Allied Syrian and/or Russian Forces,1181
Aid Workers (Syria); UNICEF: United Nations Children's Fund,1182
National Police Forces; Former Operation Euphrates Shield; Military Forces of Turkey (2016-),1183
Syrian Salvation Government; Refugees/IDPs (Syria),1184
PCDKS: Kurdish Democratic Left Party; Prisoners (Syria),1185
Former Military Forces of Syria (2000-) 4th Armored Division; Former Opposition Rebels (Syria),1186
Former Free Syrian Police (Syria); Civilians (Syria),1187
Abna al Sham (Hama); AAS: Ahrar al Sham; Al Wosta Division; Jaysh al Nasr; Al-Sham Corps; JaN: Elite Army; Ajnad al Sham,1188
Arab Nationalist Guard; Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-),1189
Shaitat Tribal Group (Syria); Al Bukamal Communal Group (Syria),1190
Special Task Forces,1191
Global Coalition Against Daesh; Military Forces of the United States (2017-) Marine Corps; Military Forces of the United Kingdom (2010-),1192
Former Jaysh al Islam,1193
Military Forces of Turkey (2016-); JSH: Free Syrian Army; Grey Wolves; Islamist militia (Syria),1194
Eagles of the Whirlwind; PLA: Palestine Liberation Army,1195
Former Mutaaz Billah Army; Sahm El Golan Communal Militia (Syria),1196
Military Forces of the United States (2017-) Special Forces; Global Coalition Against Daesh; Military Forces of the United States (2017-); Military Forces of the United Kingdom (2010-),1197
Health Workers (Syria); Al Bab Communal Group (Syria),1198
Abna al Sham (Hama); AAS: Ahrar al Sham; Al Wosta Division; Jaysh al Nasr; Al Sham Corps; JaN: Elite Army; Ajnad al Sham,1199
Ahmad al Abdo Forces; Global Coalition Against Daesh,1200
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al-Nimr),1201
Militia (Pro-Government); Military Forces of Russia (2000-); LaQ: Quds Brigade,1202
Abna al Sham (Hama); AAS: Ahrar al Sham; Al Wosta Division; Jaysh al Nasr; Al-Sham Corps; JaN: Elite Army; Ajnad al-Sham,1203
JTS: Syrian Revolutionaries Front,1204
Prisoners (Syria); Opposition Rebels (Syria),1205
Al Badw Tribal Group (Syria),1206
YPJ: Women's Protection Units; Global Coalition Against Daesh,1207
Menbij Military Council; Military Forces of the United States (2017-2021) Special Forces,1208
Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al Nimr); Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-),1209
Health Workers (Syria); Syrian Civil Defense,1210
LaQ: Quds Brigade; Militia (Pro-Government),1211
Farmers (Syria); Unidentified Tribal Group (Syria),1212
Opposition Rebels (Syria); Islamist Militia (Syria); TIP: Turkistan Islamic Party; 1st Coastal Division,1213
Al Sham Corps; Civilians (Syria),1214
Refugees/IDPs (Iraq); Refugees/IDPs (Syria),1215
Al Maghawir Division,1216
Militia (Pro-Government); Allied Syrian and/or Russian Forces; Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-),1217
Hajilar Communal Group (Syria),1218
MDA: Deir-ez-Zor Military Council; Military Forces of the United States (2017-) Special Forces; Military Forces of the United States (2017-); Military Forces of the United Kingdom (2010-),1219
Unidentified Armed Group (Syria); Prisoners (Syria),1220
Refugees/IDPs (Iraq); Former Islamic State (Syria); Former QSD: Syrian Democratic Forces,1221
Women (Syria); Kurdish Ethnic Group (Syria),1222
Guardians of Religion Organization,1223
Sayyid al Shuhada Brigade; Militia (Pro-Iran),1224
Global Coalition Against Daesh; Military Forces of the United States (2017-); YPG: Peoples Protection Units,1225
Former MDA: Deir-ez-Zor Military Council,1226
Opposition Rebels (Syria); Northern Hawks Brigade,1227
JSH: Free Syrian Army; Sultan Murad Division; Hamza Division - Aleppo,1228
Asayish (Syria); QSD: Syrian Democratic Forces - Intelligence,1229
YPG: Peoples Protection Units; HXP: Self-Defense Forces,1230
Ashbal al Ma'ara; TFKU: Fastaqim Union; Suquor al Sham; Jaysh al Islam,1231
Islamist Militia (Syria); Hamza Brigade,1232
Sultan Murad Division; Military Forces of Turkey (2016-),1233
Prisoners (Syria); Civilians (Iraq); Civilians (Syria),1234
Syrian Civil Defense; Health Workers (Syria); Aid Workers (Syria),1235
Sultan Suleiman Shah Brigade (Syria); JWS: Syrian National Army,1236
Operation Olive Branch; Grey Wolves; Opposition Rebels; Islamist Militia (Syria),1237
Militia (Pro-Iran); Hezbollah; Militia (Pro-Government),1238
Military Forces of Syria (2000-) 4th Armored Division; Hezbollah; Militia (Pro-Government); Military Forces of Syria (2000-) Syrian Arab Air Force,1239
Refugees/IDPs (Syria); Civilians (Morocco); Refugees/IDPs (Morocco),1240
Menbij Military Council; Military Forces of the United States (2017-) Special Forces,1241
Global Coalition Against Daesh; Syriac Security Office; YPG: Peoples Protection Units,1242
QDW: National Defense Forces; Military Forces of Russia (2000-); Military Forces of Syria (2000-) Syrian Arab Air Force,1243
QDW: National Defense Forces; LaQ: Quds Brigade; Military Forces of Syria (2000-) Syrian Republican Guard,1244
Women (Syria); Students (Syria),1245
TIP: Turkistan Islamic Party; Jaysh al Izza; Jaysh al Thani; Opposition Rebels (Syria); Islamist Militia (Syria),1246
Journalists (United States),1247
Former Militia (Pro-Iran),1248
Military Forces of Syria (2000-) 4th Armored Division; QDW: National Defense Forces,1249
Refugees/IDPs (Iraq); Health Workers (Iraq),1250
Menbij Military Council; Students (Syria),1251
Operation Olive Branch; JSH: Free Syrian Army; 3rd Corps; JWS: Syrian National Army,1252
Former Islamic State (Syria); Civilians (Syria),1253
Liwa Sham al Rasul; Aknaf Bait al Maqdis; Islamist Militia (Syria),1254
Northern Sun Battalion,1255
Militia (Pro-Government); Unidentified Clan Militia (Syria); Military Forces of Syria (2000-) Syrian Arab Air Force,1256
Kurdish Ethnic Group (Syria); Farmers (Syria),1257
Al Dleem Tribal Group (Syria),1258
Military Forces of Syria (2000-) 11th Armored Division; Militia (Pro-Government); Allied Syrian and/or Russian Forces,1259
Aid Workers (Turkey); Turkish Red Crescent,1260
Former Islamic State (Syria); Former Jund al Aqsa,1261
Basira Brigade,1262
JSH: Free Syrian Army; Free Idlib Army,1263
JOS: Lions of the East Army; JWS: Syrian National Army,1264
Jaysh al Islam; Liwa Fajr al Umma ; AAS: Ahrar al Sham,1265
Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Syria (2000-) Tiger Paramilitary Forces (Qawat al-Nimr),1266
Aid Workers (Syria); Journalists (Syria); Aid Workers (Syria); Journalists (Syria),1267
Military Forces of Syria (2000-); Prisoners (Syria),1268
Syrian Arab Coalition (SAC),1269
KNC: Kurdish National Council; Independent Politicians (SYRIA),1270
Former Opposition Rebels (Syria); Journalists (Syria),1271
Teachers (Syria); Government of Syria (2000-),1272
Arshani Communal Group (Syria),1273
QSF: Qalamoon Shield Forces; Militia (Pro-Government),1274
Military Forces of Syria (2000-) 4th Armored Division; Arab Nationalist Guard; Militia (Pro-Government),1275
Allied Syrian and/or Russian Forces; Shiite Muslim Militia (Syria); Militia (Pro-Government),1276
Syrian Elite Forces; Global Coalition Against Daesh; Military Forces of the United Kingdom (2010-),1277
Military Forces of Syria (2000-) 5th Assault Corps; Military Forces of Russia (2000-); Liwa al Baqir,1278
MDA: Deir-ez-Zor Military Council; Bakkara Youth Gathering (Syria),1279
Jaysh al Islam; Aid Workers (Syria),1280
Asayish (Syria); Global Coalition Against Daesh,1281
Kurdish Reform Movement; KNC: Kurdish National Council,1282
